Vm,na12.ina_ina,na12mut.ina_ina
-58.89717588162451,-1.5437668221158486e-06,-8.244859668608647e-08
-58.89429365436085,-1.5462227126953803e-06,-8.25875511077506e-08
-58.89140948336857,-1.5486839176875442e-06,-8.272680828697802e-08
-58.888523371159636,-1.5511504476688464e-06,-8.286636887354059e-08
-58.88563532024086,-1.5536223132404784e-06,-8.300623351882898e-08
-58.8827453331139,-1.5560995250283768e-06,-8.314640287585696e-08
-58.8798534122753,-1.5585820936832874e-06,-8.32868775992657e-08
-58.87695956021642,-1.5610700298808202e-06,-8.3427658345328e-08
-58.87406377942349,-1.5635633443215133e-06,-8.356874577195269e-08
-58.871166072377584,-1.566062047730891e-06,-8.3710140538689e-08
-58.868266441554645,-1.568566150859529e-06,-8.38518433067309e-08
-58.86536488942547,-1.5710756644831106e-06,-8.399385473892146e-08
-58.86246141845571,-1.5735905994024903e-06,-8.413617549975717e-08
-58.85955603110587,-1.5761109664437563e-06,-8.427880625539252e-08
-58.85664872983131,-1.5786367764582904e-06,-8.442174767364419e-08
-58.85373951708227,-1.5811680403228293e-06,-8.456500042399554e-08
-58.85082839530382,-1.5837047689395284e-06,-8.470856517760124e-08
-58.84791536693592,-1.5862469732360236e-06,-8.48524426072915e-08
-58.84500043441337,-1.5887946641654925e-06,-8.499663338757658e-08
-58.84208360016584,-1.591347852706719e-06,-8.514113819465131e-08
-58.83916486573472,-1.5939065498641543e-06,-8.528595770639969e-08
-58.83624423152146,-1.5964707667062191e-06,-8.543109260407303e-08
-58.833321698281594,-1.5990405144239606e-06,-8.557654357499471e-08
-58.8303972670035,-1.6016158043248602e-06,-8.572231131247741e-08
-58.82747093882995,-1.6041966478126568e-06,-8.586839651491464e-08
-58.82454271501536,-1.6067830563733522e-06,-8.601479988515244e-08
-58.82161259690033,-1.6093750415649517e-06,-8.616152213002975e-08
-58.81868058589476,-1.611972615009486e-06,-8.63085639600212e-08
-58.81574668346596,-1.6145757883865812e-06,-8.64559260889479e-08
-58.81281089112977,-1.6171845734281616e-06,-8.660360923373813e-08
-58.80987321044377,-1.6197989819140105e-06,-8.675161411422525e-08
-58.80693364300181,-1.622419025668018e-06,-8.689994145297575e-08
-58.80399219042966,-1.6250447165549793e-06,-8.704859197514099e-08
-58.80104885438136,-1.6276760664778576e-06,-8.719756640832932e-08
-58.79810363653618,-1.6303130873754192e-06,-8.734686548249472e-08
-58.79515653859609,-1.6329557912202028e-06,-8.749648992983966e-08
-58.79220756228344,-1.6356041900167583e-06,-8.764644048472986e-08
-58.789256709339114,-1.6382582958001307e-06,-8.779671788362027e-08
-58.78630398152081,-1.640918120634547e-06,-8.794732286498969e-08
-58.78334938060152,-1.6435836766122813e-06,-8.809825616928397e-08
-58.78039290836823,-1.6462549758526831e-06,-8.824951853886571e-08
-58.77743456662072,-1.6489320305013386e-06,-8.840111071797092e-08
-58.77447435717047,-1.6516148527293556e-06,-8.855303345267083e-08
-58.77151228183972,-1.654303454732756e-06,-8.870528749083908e-08
-58.768548342460555,-1.6569978487319618e-06,-8.885787358212293e-08
-58.765582540874114,-1.659698046971366e-06,-8.901079247791875e-08
-58.76261487892983,-1.662404061718977e-06,-8.916404493135124e-08
-58.759645358484775,-1.6651159052661337e-06,-8.931763169725549e-08
-58.756673981403004,-1.6678335899272687e-06,-8.947155353216224e-08
-58.75370074955499,-1.6705571280397359e-06,-8.962581119428548e-08
-58.75072566481706,-1.6732865319636746e-06,-8.97804054435128e-08
-58.74774872907093,-1.6760218140819223e-06,-8.99353370413975e-08
-58.74476994420319,-1.678762986799957e-06,-9.009060675115268e-08
-58.741789312104906,-1.6815100625458755e-06,-9.024621533764717e-08
-58.73880683467118,-1.6842630537704023e-06,-9.040216356740302e-08
-58.73582251380077,-1.6870219729469182e-06,-9.055845220859423e-08
-58.73283635139575,-1.6897868325715166e-06,-9.07150820310469e-08
-58.729848349361134,-1.6925576451630779e-06,-9.087205380624044e-08
-58.726858509604604,-1.695334423263359e-06,-9.102936830730989e-08
-58.72386683403615,-1.6981171794371006e-06,-9.118702630904898e-08
-58.72087332456783,-1.700905926272148e-06,-9.134502858791429e-08
-58.717877983113496,-1.7037006763795813e-06,-9.150337592202994e-08
-58.71488081158851,-1.706501442393858e-06,-9.166206909119309e-08
-58.71188181190953,-1.709308236972964e-06,-9.182110887687991e-08
-58.70888098599428,-1.71212107279857e-06,-9.198049606225211e-08
-58.705878335761305,-1.7149399625761952e-06,-9.214023143216404e-08
-58.70287386312982,-1.7177649190353789e-06,-9.23003157731702e-08
-58.69986757001945,-1.7205959549298563e-06,-9.246074987353302e-08
-58.69685945835009,-1.723433083037729e-06,-9.262153452323112e-08
-58.69384953004171,-1.726276316161655e-06,-9.278267051396752e-08
-58.69083778701419,-1.7291256671290255e-06,-9.29441586391787e-08
-58.68782423118715,-1.7319811487921515e-06,-9.310599969404343e-08
-58.684808864479805,-1.7348427740284532e-06,-9.326819447549177e-08
-58.68179168881083,-1.7377105557406415e-06,-9.343074378221462e-08
-58.678772706098194,-1.7405845068569109e-06,-9.359364841467295e-08
-58.67575191825905,-1.7434646403311234e-06,-9.375690917510754e-08
-58.672729327209595,-1.7463509691429989e-06,-9.392052686754861e-08
-58.66970493486494,-1.7492435062982998e-06,-9.408450229782555e-08
-58.666678743139016,-1.7521422648290213e-06,-9.424883627357667e-08
-58.66365075394445,-1.7550472577935722e-06,-9.441352960425926e-08
-58.66062096919245,-1.7579584982769621e-06,-9.457858310115944e-08
-58.657589390792715,-1.7608759993909856e-06,-9.474399757740195e-08
-58.654556020653324,-1.7637997742744027e-06,-9.49097738479603e-08
-58.651520860680655,-1.7667298360931192e-06,-9.507591272966672e-08
-58.648483912779284,-1.7696661980403657e-06,-9.524241504122198e-08
-58.6454451788519,-1.7726088733368767e-06,-9.540928160320548e-08
-58.64240466079922,-1.7755578752310642e-06,-9.557651323808516e-08
-58.63936236051992,-1.7785132169991953e-06,-9.57441107702274e-08
-58.636318279910526,-1.78147491194556e-06,-9.591207502590695e-08
-58.63327242086538,-1.7844429734026436e-06,-9.60804068333167e-08
-58.63022478527655,-1.7874174147312978e-06,-9.624910702257764e-08
-58.62717537503376,-1.7903982493209037e-06,-9.641817642574851e-08
-58.6241241920243,-1.793385490589541e-06,-9.658761587683568e-08
-58.62107123813301,-1.7963791519841487e-06,-9.675742621180273e-08
-58.61801651524218,-1.799379246980686e-06,-9.692760826858025e-08
-58.61496002523152,-1.8023857890842987e-06,-9.709816288707528e-08
-58.611901769978054,-1.8053987918294687e-06,-9.726909090918112e-08
-58.60884175135613,-1.808418268780177e-06,-9.744039317878657e-08
-58.60577997123732,-1.8114442335300541e-06,-9.761207054178561e-08
-58.60271643149036,-1.814476699702539e-06,-9.778412384608669e-08
-58.59965113398115,-1.8175156809510241e-06,-9.795655394162218e-08
-58.59658408057266,-1.8205611909590105e-06,-9.812936168035763e-08
-58.59351527312491,-1.8236132434402554e-06,-9.830254791630105e-08
-58.59044471349489,-1.8266718521389168e-06,-9.847611350551227e-08
-58.58737240353656,-1.8297370308297028e-06,-9.865005930611179e-08
-58.584298345100784,-1.8328087933180129e-06,-9.882438617829016e-08
-58.58122254003529,-1.8358871534400835e-06,-9.89990949843171e-08
-58.578144990184626,-1.838972125063127e-06,-9.917418658855023e-08
-58.57506569739014,-1.8420637220854743e-06,-9.934966185744445e-08
-58.571984663489914,-1.8451619584367124e-06,-9.952552165956045e-08
-58.56890189031876,-1.8482668480778228e-06,-9.970176686557396e-08
-58.565817379708164,-1.8513784050013176e-06,-9.987839834828437e-08
-58.56273113348625,-1.8544966432313772e-06,-1.0005541698262382e-07
-58.55964315347776,-1.8576215768239815e-06,-1.0023282364566544e-07
-58.556553441504,-1.8607532198670452e-06,-1.0041061921663269e-07
-58.55346199938285,-1.8638915864805542e-06,-1.0058880457690767e-07
-58.55036882892869,-1.867036690816689e-06,-1.0076738061003991e-07
-58.54727393195239,-1.8701885470599618e-06,-1.0094634820175492e-07
-58.54417731026129,-1.8733471694273445e-06,-1.011257082399629e-07
-58.54107896565915,-1.876512572168396e-06,-1.0130546161476714e-07
-58.53797889994615,-1.8796847695653925e-06,-1.0148560921847268e-07
-58.53487711491882,-1.8828637759334547e-06,-1.0166615194559458e-07
-58.531773612370074,-1.8860496056206713e-06,-1.0184709069286676e-07
-58.528668394089145,-1.8892422730082306e-06,-1.0202842635925011e-07
-58.525561461861564,-1.8924417925105411e-06,-1.0221015984594105e-07
-58.522452817469144,-1.8956481785753573e-06,-1.0239229205637978e-07
-58.519342462689956,-1.8988614456839043e-06,-1.0257482389625887e-07
-58.516230399298315,-1.9020816083510026e-06,-1.0275775627353137e-07
-58.51311662906474,-1.9053086811251873e-06,-1.029410900984193e-07
-58.51000115375594,-1.908542678588833e-06,-1.0312482628342197e-07
-58.506883975134805,-1.911783615358277e-06,-1.0330896574332396e-07
-58.503765094960364,-1.9150315060839376e-06,-1.0349350939520377e-07
-58.5006445149878,-1.9182863654504376e-06,-1.0367845815844188e-07
-58.49752223696838,-1.921548208176724e-06,-1.0386381295472901e-07
-58.494398262649476,-1.924817049016187e-06,-1.0404957470807429e-07
-58.49127259377455,-1.9280929027567842e-06,-1.0423574434481358e-07
-58.488145232083106,-1.931375784221156e-06,-1.0442232279361771e-07
-58.48501617931068,-1.9346657082667442e-06,-1.046093109855003e-07
-58.48188543718886,-1.937962689785917e-06,-1.0479670985382656e-07
-58.4787530074452,-1.9412667437060796e-06,-1.0498452033432082e-07
-58.47561889180328,-1.9445778849898e-06,-1.0517274336507522e-07
-58.47248309198264,-1.9478961286349257e-06,-1.0536137988655754e-07
-58.46934560969878,-1.9512214896746947e-06,-1.0555043084161939e-07
-58.46620644666313,-1.9545539831778633e-06,-1.0573989717550457e-07
-58.46306560458307,-1.957893624248821e-06,-1.0592977983585693e-07
-58.45992308516189,-1.9612404280277014e-06,-1.0612007977272875e-07
-58.45677889009877,-1.9645944096905116e-06,-1.0631079793858884e-07
-58.45363302108877,-1.9679555844492386e-06,-1.0650193528833046e-07
-58.450485479822845,-1.9713239675519714e-06,-1.0669349277927975e-07
-58.44733626798779,-1.9746995742830215e-06,-1.0688547137120393e-07
-58.444185387266245,-1.9780824199630337e-06,-1.0707787202631898e-07
-58.44103283933669,-1.981472519949107e-06,-1.0727069570929838e-07
-58.43787862587343,-1.984869889634912e-06,-1.074639433872807e-07
-58.43472274854656,-1.988274544450805e-06,-1.0765761602987835e-07
-58.43156520902199,-1.9916864998639492e-06,-1.0785171460918521e-07
-58.428406008961396,-1.9951057713784285e-06,-1.080462400997851e-07
-58.425245150022235,-1.9985323745353667e-06,-1.082411934787599e-07
-58.42208263385773,-2.001966324913044e-06,-1.0843657572569785e-07
-58.418918462116835,-2.0054076381270146e-06,-1.0863238782270132e-07
-58.41575263644426,-2.0088563298302234e-06,-1.0882863075439557e-07
-58.41258515840964,-2.012312415713123e-06,-1.090253055079366e-07
-58.40941602827722,-2.015775911507596e-06,-1.0922241307318856e-07
-58.40624524637226,-2.0192468330580654e-06,-1.0941995444590031e-07
-58.40307281316116,-2.022725196335562e-06,-1.09617930628587e-07
-58.39989872922236,-2.026211017423926e-06,-1.0981634262993256e-07
-58.39672299521989,-2.029704312507046e-06,-1.1001519146421804e-07
-58.39354561188529,-2.0332050978587627e-06,-1.1021447815086848e-07
-58.39036658000493,-2.036713389834784e-06,-1.1041420371408989e-07
-58.38718590041081,-2.0402292048660764e-06,-1.1061436918257151e-07
-58.38400357397362,-2.0437525594533534e-06,-1.10814975589237e-07
-58.38081960159723,-2.0472834701624324e-06,-1.1101602397103329e-07
-58.377633984214405,-2.0508219536202727e-06,-1.1121751536874989e-07
-58.37444672278326,-2.054368026511589e-06,-1.1141945082686322e-07
-58.37125781828431,-2.057921705575928e-06,-1.1162183139340095e-07
-58.36806727171807,-2.0614830076051453e-06,-1.1182465811982446e-07
-58.36487508410291,-2.0650519494412135e-06,-1.1202793206092553e-07
-58.36168125647335,-2.068628547974323e-06,-1.122316542747361e-07
-58.358485789878436,-2.0722128201412247e-06,-1.1243582582244888e-07
-58.35528868538045,-2.075804782923802e-06,-1.1264044776834777e-07
-58.35208994405371,-2.079404453347813e-06,-1.1284552117974681e-07
-58.34888956698349,-2.083011848481817e-06,-1.1305104712693649e-07
-58.34568755526511,-2.0866269854362326e-06,-1.1325702668313669e-07
-58.342483910003075,-2.0902498813625296e-06,-1.1346346092445555e-07
-58.339278632310325,-2.09388055345254e-06,-1.1367035092985385e-07
-58.336071723307526,-2.0975190189378565e-06,-1.1387769778111394e-07
-58.33286318412244,-2.1011652950893348e-06,-1.1408550256281272e-07
-58.32965301588935,-2.1048193992166692e-06,-1.1429376636229886e-07
-58.32644121974852,-2.1084813486680412e-06,-1.1450249026967337e-07
-58.32322779684569,-2.1121511608298333e-06,-1.1471167537777303e-07
-58.32001274833166,-2.1158288531263965e-06,-1.1492132278215695e-07
-58.31679607536181,-2.119514443019873e-06,-1.1513143358109579e-07
-58.31357777909573,-2.123207948010062e-06,-1.1534200887556275e-07
-58.310357860696854,-2.126909385634329e-06,-1.1555304976922738e-07
-58.30713632133209,-2.1306187734675497e-06,-1.1576455736845085e-07
-58.30391316217151,-2.134336129122091e-06,-1.1597653278228322e-07
-58.300688384388046,-2.138061470247815e-06,-1.1618897712246211e-07
-58.29746198915718,-2.1417948145321154e-06,-1.1640189150341295e-07
-58.29423397765669,-2.145536179699976e-06,-1.1661527704225048e-07
-58.29100435106636,-2.1492855835140476e-06,-1.1682913485878171e-07
-58.287773110567784,-2.1530430437747513e-06,-1.1704346607550934e-07
-58.284540257344084,-2.1568085783203883e-06,-1.1725827181763726e-07
-58.281305792579715,-2.160582205027274e-06,-1.1747355321307546e-07
-58.27806971746024,-2.164363941809883e-06,-1.1768931139244742e-07
-58.27483203317215,-2.168153806621001e-06,-1.1790554748909692e-07
-58.271592740902655,-2.171951817451895e-06,-1.181222626390961e-07
-58.2683518418395,-2.175757992332488e-06,-1.1833945798125449e-07
-58.265109337170806,-2.1795723493315416e-06,-1.1855713465712765e-07
-58.261865228084886,-2.1833949065568514e-06,-1.1877529381102745e-07
-58.2586195157701,-2.1872256821554426e-06,-1.1899393659003175e-07
-58.25537220141471,-2.191064694313772e-06,-1.1921306414399517e-07
-58.2521232862067,-2.194911961257939e-06,-1.1943267762556028e-07
-58.248872771333666,-2.198767501253896e-06,-1.1965277819016862e-07
-58.24562065798269,-2.202631332607667e-06,-1.1987336699607245e-07
-58.24236694734018,-2.206503473665561e-06,-1.2009444520434642e-07
-58.23911164059176,-2.2103839428143993e-06,-1.2031601397890028e-07
-58.235854738922164,-2.2142727584817375e-06,-1.205380744864907e-07
-58.2325962435151,-2.2181699391360882e-06,-1.207606278967338e-07
-58.22933615555316,-2.2220755032871497e-06,-1.209836753821185e-07
-58.22607447621771,-2.225989469486032e-06,-1.2120721811801885e-07
-58.222811206688775,-2.2299118563254866e-06,-1.214312572827072e-07
-58.219546348144945,-2.233842682440134e-06,-1.2165579405736756e-07
-58.2162799017633,-2.237781966506695e-06,-1.218808296261086e-07
-58.2130118687193,-2.241729727244215e-06,-1.2210636517597715e-07
-58.209742250186686,-2.245685983414298e-06,-1.2233240189697156e-07
-58.20647104733743,-2.249650753821332e-06,-1.225589409820555e-07
-58.203198261341626,-2.253624057312718e-06,-1.2278598362717116e-07
-58.19992389336741,-2.2576059127790997e-06,-1.2301353103125307e-07
-58.1966479445809,-2.2615963391545907e-06,-1.2324158439624173e-07
-58.19337041614612,-2.2655953554169945e-06,-1.2347014492709739e-07
-58.19009130922489,-2.26960298058804e-06,-1.2369921383181355e-07
-58.18681062497682,-2.273619233733602e-06,-1.2392879232143115e-07
-58.18352836455921,-2.2776441339639213e-06,-1.2415888161005188e-07
-58.18024452912695,-2.281677700433834e-06,-1.243894829148523e-07
-58.17695911983254,-2.285719952342993e-06,-1.246205974560973e-07
-58.17367213782594,-2.2897709089360853e-06,-1.2485222645715425e-07
-58.17038358425457,-2.2938305895030565e-06,-1.2508437114450666e-07
-58.16709346026324,-2.297899013379326e-06,-1.253170327477679e-07
-58.16380176699407,-2.3019761999460125e-06,-1.255502124996951e-07
-58.16050850558647,-2.3060621686301415e-06,-1.2578391163620296e-07
-58.15721367717707,-2.3101569389048694e-06,-1.260181313963772e-07
-58.153917282899656,-2.314260530289694e-06,-1.2625287302248889e-07
-58.150619323885145,-2.318372962350673e-06,-1.2648813776000778e-07
-58.14731980126153,-2.3224942547006346e-06,-1.267239268576161e-07
-58.144018716153816,-2.3266244269993906e-06,-1.2696024156722254e-07
-58.14071606968399,-2.3307634989539477e-06,-1.271970831439757e-07
-58.137411862970986,-2.334911490318718e-06,-1.2743445284627776e-07
-58.13410609713062,-2.339068420895732e-06,-1.2767235193579857e-07
-58.130798773275544,-2.3432343105348403e-06,-1.2791078167748889e-07
-58.12748989251524,-2.3474091791339296e-06,-1.2814974333959424e-07
-58.124179455955954,-2.3515930466391254e-06,-1.2838923819366857e-07
-58.12086746470065,-2.355785933044999e-06,-1.286292675145877e-07
-58.11755391984899,-2.3599878583947725e-06,-1.2886983258056336e-07
-58.114238822497285,-2.3641988427805273e-06,-1.2911093467315632e-07
-58.110922173738466,-2.3684189063434043e-06,-1.2935257507729025e-07
-58.10760397466205,-2.37264806927381e-06,-1.295947550812653e-07
-58.10428422635409,-2.3768863518116217e-06,-1.298374759767716e-07
-58.100962929897165,-2.3811337742463806e-06,-1.3008073905890293e-07
-58.097640086370326,-2.385390356917507e-06,-1.3032454562617018e-07
-58.09431569684909,-2.389656120214491e-06,-1.305688969805147e-07
-58.09098976170258,-2.393931084577099e-06,-1.308137944273225e-07
-58.08766228115331,-2.3982152705399063e-06,-1.3105923927742738e-07
-58.08433325545877,-2.402508698753036e-06,-1.3130523284820902e-07
-58.08100268493271,-2.4068113899791723e-06,-1.315517764635116e-07
-58.07767056993922,-2.411123365085811e-06,-1.3179887145330814e-07
-58.07433691088458,-2.4154446450379063e-06,-1.3204651915337482e-07
-58.07100170821033,-2.419775250891603e-06,-1.3229472090501172e-07
-58.06766496238779,-2.424115203788931e-06,-1.3254347805480593e-07
-58.06432667391367,-2.428464524953312e-06,-1.3279279195443048e-07
-58.06098684330656,-2.432823235685719e-06,-1.3304266396047179e-07
-58.05764547110404,-2.4371913573613803e-06,-1.3329309543428168e-07
-58.054302557860304,-2.4415689114269445e-06,-1.3354408774184855e-07
-58.050958104144186,-2.4459559193980176e-06,-1.3379564225368572e-07
-58.04761211053748,-2.450352402857037e-06,-1.3404776034473477e-07
-58.044264577633506,-2.4547583834514166e-06,-1.3430044339427978e-07
-58.04091550603591,-2.4591738828919363e-06,-1.345536927858735e-07
-58.03756489635759,-2.46359892295134e-06,-1.3480750990727236e-07
-58.034212749219755,-2.4680335254631194e-06,-1.3506189615037936e-07
-58.03085906525115,-2.4724777123204458e-06,-1.3531685291119478e-07
-58.027503845087296,-2.476931505475259e-06,-1.3557238158977242e-07
-58.02414708936987,-2.4813949269374665e-06,-1.358284835901821e-07
-58.02078879874611,-2.485867998774265e-06,-1.3608516032047723e-07
-58.01742897386831,-2.490350743109542e-06,-1.3634241319266636e-07
-58.01406761539333,-2.4948431821233873e-06,-1.3660024362268918e-07
-58.010704723982165,-2.499345338051665e-06,-1.368586530303967e-07
-58.00734030029955,-2.503857233185661e-06,-1.3711764283953337e-07
-58.0039743450136,-2.508378889871797e-06,-1.3737721447772368e-07
-58.00060685879544,-2.5129103305113967e-06,-1.376373693764606e-07
-57.99723784231892,-2.5174515775604987e-06,-1.3789810897109686e-07
-57.99386729626029,-2.5220026535297327e-06,-1.3815943470083824e-07
-57.99049522129795,-2.52656358098421e-06,-1.384213480087394e-07
-57.987121618112155,-2.5311343825434773e-06,-1.3868385034170118e-07
-57.9837464873848,-2.5357150808814875e-06,-1.389469431504698e-07
-57.980369829799166,-2.540305698726614e-06,-1.392106278896377e-07
-57.976991646039714,-2.544906258861677e-06,-1.394749060176458e-07
-57.97361193679186,-2.5495167841240092e-06,-1.3973977899678694e-07
-57.970230702741794,-2.5541372974055394e-06,-1.4000524829321106e-07
-57.96684794457628,-2.5587678216528934e-06,-1.4027131537693083e-07
-57.96346366298246,-2.563408379867518e-06,-1.4053798172182885e-07
-57.96007785864772,-2.5680589951058216e-06,-1.4080524880566557e-07
-57.95669053225949,-2.572719690479327e-06,-1.4107311811008822e-07
-57.953301684505114,-2.577390489154839e-06,-1.4134159112064052e-07
-57.949911316071656,-2.5820714143546308e-06,-1.4161066932677298e-07
-57.946519427645796,-2.5867624893566324e-06,-1.4188035422185422e-07
-57.94312601991369,-2.591463737494631e-06,-1.4215064730318258e-07
-57.9397310935608,-2.5961751821584894e-06,-1.4242155007199855e-07
-57.93633464927181,-2.6008968467943625e-06,-1.4269306403349765e-07
-57.93293668773045,-2.6056287549049247e-06,-1.4296519069684383e-07
-57.92953720961942,-2.6103709300496093e-06,-1.4323793157518354e-07
-57.92613621562027,-2.615123395844841e-06,-1.435112881856593e-07
-57.922733706413254,-2.619886175964292e-06,-1.437852620494254e-07
-57.91932968267727,-2.624659294139126e-06,-1.4405985469166205e-07
-57.91592414508971,-2.6294427741582543e-06,-1.4433506764159123e-07
-57.912517094326404,-2.634236639868601e-06,-1.44610902432492e-07
-57.90910853106148,-2.639040915175358e-06,-1.4488736060171685e-07
-57.9056984559673,-2.6438556240422574e-06,-1.451644436907075e-07
-57.902286869714345,-2.6486807904918336e-06,-1.4544215324501144e-07
-57.89887377297117,-2.653516438605702e-06,-1.4572049081429882e-07
-57.89545916640426,-2.6583625925248263e-06,-1.4599945795237902e-07
-57.89204305067799,-2.6632192764497946e-06,-1.4627905621721758e-07
-57.888625426454524,-2.6680865146410992e-06,-1.4655928717095385e-07
-57.885206294393754,-2.672964331419412e-06,-1.4684015237991795e-07
-57.8817856551532,-2.6778527511658614e-06,-1.4712165341464835e-07
-57.87836350938796,-2.6827517983223183e-06,-1.4740379184990973e-07
-57.87493985775061,-2.6876614973916715e-06,-1.4768656926471025e-07
-57.87151470089118,-2.6925818729381133e-06,-1.4796998724232006e-07
-57.86808803945705,-2.697512949587423e-06,-1.4825404737028875e-07
-57.86465987409287,-2.702454752027244e-06,-1.4853875124046347e-07
-57.861230205440556,-2.707407305007373e-06,-1.488241004490073e-07
-57.85779903413916,-2.71237063334004e-06,-1.4911009659641747e-07
-57.85436636082486,-2.7173447619001943e-06,-1.4939674128754337e-07
-57.85093218613087,-2.7223297156257906e-06,-1.496840361316052e-07
-57.84749651068739,-2.7273255195180687e-06,-1.4997198274221244e-07
-57.844059334823214,-2.732332198641838e-06,-1.5026058273738214e-07
-57.84062065866674,-2.7373497781470284e-06,-1.5054983774051948e-07
-57.83718048231329,-2.7423782832886696e-06,-1.508397493814062e-07
-57.83373880587263,-2.7474177394315635e-06,-1.5113031929647728e-07
-57.83029562947775,-2.7524681720475216e-06,-1.5142154912872124e-07
-57.826850953284364,-2.757529606711065e-06,-1.517134405274974e-07
-57.82340477746835,-2.762602069095223e-06,-1.520059951483535e-07
-57.819957102223135,-2.7676855849677733e-06,-1.5229921465286127e-07
-57.81650792775729,-2.7727801801879694e-06,-1.5259310070847354e-07
-57.81305725429247,-2.777885880703697e-06,-1.528876549883991e-07
-57.8096050820616,-2.7830027125490023e-06,-1.5318287917149465e-07
-57.806151411307475,-2.7881307018419697e-06,-1.5347877494217182e-07
-57.80269624228139,-2.7932698747828602e-06,-1.5377534399031512e-07
-57.799239575242126,-2.7984202576525134e-06,-1.5407258801121217e-07
-57.79578141045498,-2.803581876810952e-06,-1.543705087054924e-07
-57.79232174819095,-2.808754758696172e-06,-1.546691077790741e-07
-57.788860588726074,-2.8139389298230987e-06,-1.549683869431193e-07
-57.78539793234078,-2.819134416782684e-06,-1.5526834791399394e-07
-57.78193377931936,-2.824341246241123e-06,-1.5556899241323435e-07
-57.77846812994951,-2.82955944493919e-06,-1.5587032216751843e-07
-57.77500098452186,-2.834789039691661e-06,-1.5617233890864132e-07
-57.77153234332963,-2.840030057386832e-06,-1.5647504437349519e-07
-57.76806220666826,-2.845282524986115e-06,-1.5677844030405239e-07
-57.7645905748351,-2.850546469523696e-06,-1.5708252844735205e-07
-57.76111744812909,-2.8558219181062623e-06,-1.5738731055548912e-07
-57.757642826850564,-2.861108897912786e-06,-1.576927883856069e-07
-57.75416671130091,-2.8664074361943556e-06,-1.5799896369989134e-07
-57.75068910178239,-2.8717175602740513e-06,-1.5830583826556773e-07
-57.74720999859793,-2.8770392975468714e-06,-1.586134138548995e-07
-57.74372940205087,-2.882372675479687e-06,-1.589216922451888e-07
-57.74024731244481,-2.8877177216112327e-06,-1.59230675218779e-07
-57.73676373008341,-2.8930744635521364e-06,-1.595403645630584e-07
-57.73327865527023,-2.898442928984969e-06,-1.5985076207046563e-07
-57.72979208830854,-2.903823145664323e-06,-1.6016186953849654e-07
-57.726304029501186,-2.909215141416915e-06,-1.6047368876971217e-07
-57.72281447915042,-2.9146189441417164e-06,-1.6078622157174767e-07
-57.71932343755777,-2.920034581810087e-06,-1.6109946975732264e-07
-57.715830905023886,-2.9254620824659504e-06,-1.6141343514425258e-07
-57.712336881848415,-2.930901474225968e-06,-1.6172811955546066e-07
-57.70884136832988,-2.936352785279735e-06,-1.620435248189909e-07
-57.70534436476554,-2.94181604388999e-06,-1.6235965276802186e-07
-57.70184587145127,-2.9472912783928383e-06,-1.6267650524088137e-07
-57.69834588868145,-2.95277851719799e-06,-1.6299408408106158e-07
-57.69484441674888,-2.958277788788998e-06,-1.6331239113723497e-07
-57.69134145594461,-2.963789121723519e-06,-1.6363142826327077e-07
-57.68783700655789,-2.9693125446335754e-06,-1.6395119731825191e-07
-57.68433106887604,-2.974848086225832e-06,-1.6427170016649277e-07
-57.68082364318436,-2.980395775281876e-06,-1.6459293867755736e-07
-57.67731472976604,-2.985955640658499e-06,-1.649149147262773e-07
-57.67380432890204,-2.9915277112879996e-06,-1.6523763019277143e-07
-57.67029244087103,-2.9971120161784843e-06,-1.6556108696246462e-07
-57.6667790659493,-3.0027085844141642e-06,-1.6588528692610785e-07
-57.663264204410645,-3.008317445155677e-06,-1.6621023197979818e-07
-57.6597478565263,-3.013938627640396e-06,-1.6653592402499893e-07
-57.65623002256488,-3.019572161182755e-06,-1.668623649685609e-07
-57.652710702792255,-3.025218075174568e-06,-1.6718955672274273e-07
-57.64918989747151,-3.030876399085359e-06,-1.6751750120523287e-07
-57.64566760663038,-3.036547162462693e-06,-1.678462003391704e-07
-57.64214383016852,-3.0422303949507684e-06,-1.681756560539984e-07
-57.638618567950196,-3.0479261263054907e-06,-1.6850587028622473e-07
-57.63509181983877,-3.053634386398749e-06,-1.6883684497966664e-07
-57.631563585707006,-3.0593552052174168e-06,-1.6916858208543115e-07
-57.628033865439356,-3.065088612860751e-06,-1.6950108356181119e-07
-57.62450265893169,-3.0708346395375105e-06,-1.6983435137416575e-07
-57.62096996609025,-3.076593315563218e-06,-1.7016838749480363e-07
-57.61743578683045,-3.082364671357696e-06,-1.7050319390287917e-07
-57.61390012107569,-3.0881487374428693e-06,-1.7083877258429874e-07
-57.61036296875624,-3.0939455444408453e-06,-1.7117512553163957e-07
-57.60682432980832,-3.0997551230722315e-06,-1.7151225474407842e-07
-57.60328420417318,-3.1055775041546755e-06,-1.7185016222733057e-07
-57.599742591796435,-3.111412718601594e-06,-1.7218884999359674e-07
-57.59619949262737,-3.1172607974210717e-06,-1.7252832006151745e-07
-57.59265490661839,-3.1231217717149137e-06,-1.728685744561344e-07
-57.58910883372453,-3.1289956726778267e-06,-1.7320961520885747e-07
-57.58556127390302,-3.1348825315967128e-06,-1.735514443574368e-07
-57.582012227112884,-3.1407823798500795e-06,-1.7389406394593987e-07
