Type,AP_height,AP_width,AP1_peak,AP1_width,Spikecount,ISI mean,dvdt Peak1 Height,dvdt Peak1 Voltage,dvdt Peak2 Height,dvdt Peak2 Voltage,dvdt Threshold,dvdt Peak2 Shoulder,dvdt Threshold_DEBUG,ais spikecount,nex spikecount,disdend spikecount
./Plots/12HH16HH/10-KevinRtR_chandensities/11-ShiftAIS/29-left1_shoulderPeak/left1_60:40,6.32760695511351,3.799999999999784,9.513314813383984,1.1543823570543468,31,54.94999999997973,184.6262879535242,-22.716878124256063,184.6262879535242,-22.716878124256063,-43.796438433780224,168.1229691116073,-43.796438433780224,31,0,0
