Type,AP_height,AP_width,AP1_peak,AP1_width,Spikecount,ISI mean,dvdt Peak1 Height,dvdt Peak1 Voltage,dvdt Peak2 Height,dvdt Peak2 Voltage,dvdt Threshold,dvdt Peak2 Shoulder Before,dvdt Peak2 Shoulder After,dvdt Threshold_DEBUG,ais spikecount,nex spikecount,disdend spikecount
./Plots/12HH16HH//23-PaperPlots/2-Expression_at_locations_052225/sim_config_nexus/ko,3.029573909625505,0.0,8.463159426931465,1.8941897238060332,13,39.050000000005745,133.25103887144962,-35.89840019494153,136.2042170602061,-11.176080661845745,-46.91135397980593,135.95550666423966,92.7499978490971,-46.91135397980593,13,0,0
