IV_peak,0.00010000000000000461,weight,1
v_half_act,0.0006851759872315762,weight,1
gv_slope,0.0021010336198449583,weight,[1, 1]
v_half_ssi,0.00888317137590856,weight,1
ssi_slope,0.008527777080336245,weight,1
tau0,2.530807017700521e-06,weight,1
bottom_inact,5.915352086895422e-08,weight,1
peak_amp,0.0003941670453110988,weight,1
ramp,0.0013421539655509344,weight,1000
persistent,1.4481517838439184e-08,weight,1
ramp_ivec,0.14318166911074,weight,1
