Type,AP_height,AP_width,AP1_peak,AP1_width,Spikecount,ISI mean,dvdt Peak1 Height,dvdt Peak1 Voltage,dvdt Peak2 Height,dvdt Peak2 Voltage,dvdt Threshold,ais spikecount,nex spikecount,disdend spikecount
50:50,4.620579958339837,0.39999999999997726,7.737833978273608,1.220997476197859,35,48.08529411762963,190.19384595639153,-28.864581571331893,190.19384595639153,-28.864581571331893,-45.29649597007935,35,0,0
