Type,AP_height,AP_width,AP1_peak,AP1_width,Spikecount,ISI mean,dvdt Peak1 Height,dvdt Peak1 Voltage,dvdt Peak2 Height,dvdt Peak2 Voltage,dvdt Threshold,dvdt Peak2 Shoulder Before,dvdt Peak2 Shoulder Before Voltage,dvdt Peak2 Shoulder After,dvdt Threshold_DEBUG,ais spikecount,nex spikecount,disdend spikecount
./Plots/12HH16HH//23-PaperPlots/4-SynthMuts_efel_052825/mut5_4,31.010772560903384,0.0,32.66077570814333,1.1022566268016205,9,53.975000000007554,456.51820958991897,6.68574986274623,454.2455294087679,6.759849004893287,-47.53208813175718,280.6940242775219,-25.26179574887231,55.16536236734524,-47.53208813175718,9,0,0
