Type,AP_height,AP_width,AP1_peak,AP1_width,Spikecount,ISI mean,dvdt Peak1 Height,dvdt Peak1 Voltage,dvdt Peak2 Height,dvdt Peak2 Voltage,dvdt Threshold,dvdt Peak2 Shoulder Before,dvdt Peak2 Shoulder Before Voltage,dvdt Peak2 Shoulder After,dvdt Threshold_DEBUG,ais spikecount,nex spikecount,disdend spikecount
./Plots/12HH16HH//23-PaperPlots/4-SynthMuts_efel_052825/mut3_1,30.029602460942073,0.0,31.129986823850377,1.9115254699078885,10,51.98888888889652,483.60338551529765,7.153987368902869,481.08602237582187,6.522405999839481,-47.45538252285398,296.8013577172705,-23.110932070886907,480.3925634273485,-47.45538252285398,10,0,0
