Type,AP_height,AP_width,AP1_peak,AP1_width,Spikecount,ISI mean,dvdt Peak1 Height,dvdt Peak1 Voltage,dvdt Peak2 Height,dvdt Peak2 Voltage,dvdt Threshold,dvdt Peak2 Shoulder Before,dvdt Peak2 Shoulder Before Voltage,dvdt Peak2 Shoulder After,dvdt Threshold_DEBUG,ais spikecount,nex spikecount,disdend spikecount
./Plots/12HH16HH//23-PaperPlots/4-SynthMuts_efel_052825/mut1_3,35.13840228763011,0.0,35.50319358599754,2.2527633523447492,9,53.82500000000751,685.2128785596636,8.575240888251534,680.6354495602296,7.280016615552077,-47.669358881996054,381.97584191298046,-24.75798357783929,54.806276273937016,-47.669358881996054,9,0,0
