Type,AP_height,AP_width,AP1_peak,AP1_width,Spikecount,ISI mean,dvdt Peak1 Height,dvdt Peak1 Voltage,dvdt Peak2 Height,dvdt Peak2 Voltage,dvdt Threshold,dvdt Peak2 Shoulder,dvdt Threshold_DEBUG,ais spikecount,nex spikecount,disdend spikecount
./Plots/12HH16HH/10-KevinRtR_chandensities/11-ShiftAIS/33-rerunHigherPeak2/left1/left1_10:90,35.05521664444474,2.799999999999841,37.851617233344854,0.6739865637655281,33,52.059374999980996,759.6343222664204,8.337510700714223,759.8009280594574,9.542371242418602,-51.41578318015718,56.90316989511928,-51.41578318015718,38,0,0
