Type,AP_height,AP_width,AP1_peak,AP1_width,Spikecount,ISI mean,dvdt Peak1 Height,dvdt Peak1 Voltage,dvdt Peak2 Height,dvdt Peak2 Voltage,dvdt Threshold,dvdt Peak2 Shoulder Before,dvdt Peak2 Shoulder After,dvdt Threshold_DEBUG,ais spikecount,nex spikecount,disdend spikecount
./Plots/12HH16HH//23-PaperPlots/2-Expression_at_locations_052225/sim_config_ais/WT,31.219295596694092,0.0,33.53946959851159,1.0464297976056134,9,52.562500000007226,487.4510275767173,6.920942366006561,484.7476663006879,6.365159794905044,-47.65407699785399,297.34877763045233,484.48289088911844,-47.65407699785399,9,0,0
