Type,AP_height,AP_width,AP1_peak,AP1_width,Spikecount,ISI mean,dvdt Peak1 Height,dvdt Peak1 Voltage,dvdt Peak2 Height,dvdt Peak2 Voltage,dvdt Threshold,dvdt Peak2 Shoulder,dvdt Threshold_DEBUG,ais spikecount,nex spikecount,disdend spikecount
./Plots/12HH16HH/10-KevinRtR_chandensities/11-ShiftAIS/24-right5_shoulderPeak/right5_40:60,-1.4183312733147495,2.799999999999841,2.0507078624296393,1.3900961688735987,31,54.96333333331304,148.4137232958492,-32.258930184029346,148.4137232958492,-32.258930184029346,-44.40569249935332,98.82106801261247,-44.40569249935332,31,0,0
