IV_peak,9.999999999999574e-05,weight,1
v_half_act,2.7329776954400677e-05,weight,1
gv_slope,0.00414145368716136,weight,[1000, 1000]
v_half_ssi,0.009214500168467688,weight,1
ssi_slope,0.0961773417034012,weight,1
tau0,3.573048386195698e-05,weight,1
bottom_inact,2.2624699824355076e-06,weight,1
peak_amp,0.010512755290820842,weight,1
ramp,6.993847630806494e-05,weight,1
persistent,5.582106108624584e-11,weight,1
ramp_ivec,0.0703686724286183,weight,1
