Type,AP_height,AP_width,AP1_peak,AP1_width,Spikecount,ISI mean,dvdt Peak1 Height,dvdt Peak1 Voltage,dvdt Peak2 Height,dvdt Peak2 Voltage,dvdt Threshold,dvdt Peak2 Shoulder,dvdt Threshold_DEBUG,ais spikecount,nex spikecount,disdend spikecount
./Plots/12HH16HH/10-KevinRtR_chandensities/11-ShiftAIS/28-WT_shoulderPeak/WT_60:40,5.100826296784865,3.2999999999998124,7.308404513277541,1.2460534893703734,31,55.34999999997934,188.18720933451303,-26.60803418470698,188.18720933451303,-26.60803418470698,-43.892165872860424,139.76937982842318,-43.892165872860424,31,0,0
