IV_peak,0.0036000000000000064,weight,1
v_half_act,0.004751214038645454,weight,1
gv_slope,0.0001600705285699727,weight,[1, 1]
v_half_ssi,0.042659602244846447,weight,1
ssi_slope,0.2572397073307295,weight,1000
tau0,1.649849626849492e-05,weight,1
bottom_inact,7.146701685753832e-07,weight,1
peak_amp,0.03306202544522196,weight,1
ramp,1.3848644558099658e-05,weight,1
persistent,4.095053844157635e-08,weight,1
ramp_ivec,0.030872614973580577,weight,1
