Type,AP_height,AP_width,AP1_peak,AP1_width,Spikecount,ISI mean,dvdt Peak1 Height,dvdt Peak1 Voltage,dvdt Peak2 Height,dvdt Peak2 Voltage,dvdt Threshold,ais spikecount,nex spikecount,disdend spikecount
na12annaTFHH2,41.477529775909645,0.4999999999999716,41.73896318677815,1.0267864596752412,8,65.84285714286663,355.16407951912396,-34.39515468486156,777.9629881097211,15.41168468505547,-54.54894145002204,8,0,0
