Type,AP_height,AP_width,AP1_peak,AP1_width,Spikecount,ISI mean,dvdt Peak1 Height,dvdt Peak1 Voltage,dvdt Peak2 Height,dvdt Peak2 Voltage,dvdt Threshold,ais spikecount,nex spikecount,disdend spikecount
na12annaTFHH2,40.5057439536766,0.4999999999999716,39.05036935792827,1.041709161653422,8,64.47142857143776,316.93373432508946,-36.2449697194154,755.7599336298175,17.85995976164745,-54.53963466978356,8,0,0
