Type,AP_height,AP_width,AP1_peak,AP1_width,Spikecount,ISI mean,dvdt Peak1 Height,dvdt Peak1 Voltage,dvdt Peak2 Height,dvdt Peak2 Voltage,dvdt Threshold,dvdt Peak2 Shoulder Before,dvdt Peak2 Shoulder After,dvdt Threshold_DEBUG,ais spikecount,nex spikecount,disdend spikecount
./Plots/12HH16HH//23-PaperPlots/3-SynthMuts_052325/mut4_3,35.708846682008165,0.0,36.63770349544144,1.8133971597222283,8,62.000000000008704,461.5828693936727,8.671737676859223,461.1902502029757,7.992558734419399,-47.47943803507843,459.17458063223063,458.1703626429684,-47.47943803507843,8,0,0
