Type,AP_height,AP_width,AP1_peak,AP1_width,Spikecount,ISI mean,dvdt Peak1 Height,dvdt Peak1 Voltage,dvdt Peak2 Height,dvdt Peak2 Voltage,dvdt Threshold,dvdt Peak2 Shoulder Before,dvdt Peak2 Shoulder After,dvdt Threshold_DEBUG,ais spikecount,nex spikecount,disdend spikecount
./Plots/12HH16HH//23-PaperPlots/3-SynthMuts_052325/mut4_4,37.40053423764311,0.0,38.24534935115401,1.2280909781991003,9,57.81250000000843,557.9782261114241,10.851407250863465,556.3288062682502,11.658657606770337,-47.573658936161564,320.18983382741055,54.334229893092356,-47.573658936161564,9,0,0
