Type,AP_height,AP_width,AP1_peak,AP1_width,Spikecount,ISI mean,dvdt Peak1 Height,dvdt Peak1 Voltage,dvdt Peak2 Height,dvdt Peak2 Voltage,dvdt Threshold,dvdt Threshold_DEBUG,ais spikecount,nex spikecount,disdend spikecount
0:100,-2.9842028960637066,4.999999999999716,9.797154399488722,0.7623233785491439,33,49.881249999982714,81.15731092718619,-39.63246137237354,81.2030954907362,-15.86006564108773,-46.52761998784159,-46.52761998784159,53,0,0
